period_id,fort_id,start_year,end_year,period_type,period_notes,period_order,name_primary,state_territory
2026,1705,1860,,,,0,Gallipolis Civil War Camps,OH
1986,1666,1812,,,,0,General Beall's Camp,OH
2068,1747,1790,,,,0,Godfrey - Beaugrand Trading Post,OH
2017,1696,1747,,,,0,Hockhocken Trading Post,OH
2034,1713,1786,,,,0,Indian Willow Creek Blockhouse,OH
2059,1738,1789,,,,0,Kingsbury's Blockhouse,OH
2066,1745,1794,,,,0,Knaggs' Trading Post,OH
2049,1728,1794,,,,0,Knox Blockhouse,OH
2053,1732,1812,,,,0,Lebanon Fort,OH
2074,1753,1781,,,,0,Leeth's Trading Post,OH
2001,1681,1860,,,,0,Mansfield Civil War Camps,OH
2000,1680,1812,,,,0,Mansfield Militia Blockhouses,OH
2028,1707,1812,,,,0,Marietta Fort,OH
2022,1701,1775,,,,0,Matthew Elliott's Trading Post,OH
2095,1774,1792,,,,0,McKenzie's Trading Post,OH
2004,1684,1812,,,,0,Mount Vernon Blockhouse,OH
2104,1782,1812,,,,0,New Haven Blockhouse,OH
2038,1717,1779,,,,0,Peckuwe,OH
2064,1743,1695,,,,0,Perrot's Trading Post,OH
2020,1699,1770,,,,0,Richard Butler's Trading Post,OH
2036,1715,1812,,,,0,Springfield Fort,OH
2032,1711,1812,,,,0,Steubenville Fort,OH
2067,1746,1640,1669,,,0,Swan Creek Trading Post,OH
2084,1763,1750,,,,0,Tawixtwi Town Trading Post,OH
1999,1679,1812,,,,0,Trucksville Post,OH
2070,1749,1794,1796,,,0,Turtle Island Fort,OH
1989,1669,1750,,,,0,Tuscarawas Trading Post,OH
2073,1752,1745,1748,,,0,Upper Sandusky Trading Post,OH
2082,1761,1812,,,,0,Urbana Fort,OH
2058,1737,1789,,,,0,Volunteer Blockhouse,OH
2007,1687,1758,,,,0,Walhonding Trading Post,OH
2087,1766,1794,,,,0,Wayne's Camp #13,OH
1987,1667,1901,1909,,,0,Westlawn Barracks,OH
1992,1672,1812,,,,0,Wooster Blockhouse,OH
2077,1756,1794,,,,0,Wyandot Indian Stockade,OH
2035,1714,1791,,,,0,Yellow Creek Blockhouse,OH
2081,1760,1786,,,,0,Zane's Town Trading Post,OH
2030,1709,1812,,,,0,Zanesville Fort,OH
4016,3551,1883,,,,0,Camp Alice,OK
3999,3534,1862,1865,,,0,Camp Armstrong,OK
4007,3542,1873,1874,,,0,Camp Auger,OK
3984,3520,1863,,,,0,Camp Brassie,OK
3990,3525,1862,,,,0,Camp Brookin,OK
3993,3528,1834,,,,0,Camp Cass,OK
4025,3560,1885,,,,0,Camp Chilocco,OK
4005,3540,1834,,,,0,Camp Choctaw,OK
4012,3547,1834,,,,0,Camp Comanche,OK
4010,3545,1878,1882,,,0,Camp Davidson,OK
4001,3536,1851,,,,0,Camp Fillmore,OK
4004,3539,1898,,,,0,Camp Frank,OK
3991,3526,1863,,,,0,Camp Imochiah,OK
3992,3527,1862,,,,0,Camp Jumper,OK
4002,3537,1864,,,,0,Camp Kagi,OK
4003,3538,1834,,,,0,Camp Leavenworth,OK
4024,3559,1886,1887,,,0,Camp Martin,OK
4014,3549,1835,,,,0,Camp Mason,OK
3976,3512,1861,,,,0,Camp McDaniel,OK
4013,3548,1862,,,,0,Camp McIntosh,OK
4015,3550,1889,,,,0,Camp Oklahoma,OK
3998,3533,1834,,,,0,Camp Osage,OK
3983,3519,1863,,,,0,Camp Prairie Springs,OK
4027,3562,1889,,,,0,Camp Price,OK
3971,3508,1863,,,,0,Camp Quapaw,OK
3977,3513,1834,,,,0,Camp Recovery,OK
3988,3523,1834,,,,0,Camp Rendezvous,OK
4008,3543,1871,,,,0,Camp Robinson,OK
4017,3552,1888,,,,0,Camp Rockwell,OK
3985,3521,1863,,,,0,Camp Ross,OK
4026,3561,1889,,,,0,Camp Schofield,OK
3989,3524,1862,,,,0,Camp Steele,OK
3994,3529,1909,,,,0,Camp Tiger,OK
4018,3553,1889,,,,0,Camp Wade,OK
3972,3509,1862,1863,,,0,Camp Wattles,OK
4006,3541,1889,,,,0,Camp at Purcell,OK
4011,3546,1878,1882,,,0,Camp at Soldier Spring,OK
4022,3557,1884,,,,0,Camp on Chickaskia River,OK
4020,3555,1838,,,,0,Chouteau's Creek Camp,OK
3978,3514,1820,1821,,,0,Col. Hugh Glenn's Post,OK
4023,3558,1720,,,,0,Ferdinandina,OK
4009,3544,1874,,,,0,Fort Beach,OK
3986,3522,1834,,,,0,Fort Chickamauga,OK
3987,3522,1881,,,,1,Fort Chickamauga,OK
3996,3531,1834,,,,0,Fort Edwards,OK
3995,3530,1834,1835,,,0,Fort Holmes,OK
3975,3511,1880,1883,,,0,Fort Spunky,OK
3981,3517,1833,,,,0,Hugh Love's Post,OK
3980,3516,1806,,,,0,Joseph Bogy's Post,OK
3979,3515,1820,1831,,,0,Nathaniel Pryor's Post,OK
3997,3532,1862,1863,,,0,Perryville Depot,OK
4000,3535,1834,,,,0,Post at Chickasaw Indian Agency,OK
4021,3556,1870,,,,0,Sewell's Stockade,OK
4019,3554,1870,,,,0,Sheridan's Roost,OK
3973,3510,1795,,,,0,Verdigris River Post,OK
3974,3510,1806,,,,1,Verdigris River Post,OK
3982,3518,1829,1833,,,0,Wigwam Neosho,OK
4086,3621,1862,1868,,,0,Auburn Blockhouse,OR
4083,3618,1829,,,,0,Bache's Fort,OR
4051,3586,1942,1944,,,0,Bandon Camp,OR
4043,3578,1942,1944,,,0,Brookings Camp,OR
4029,3564,1853,,,,0,Camp Alden,OR
4104,3638,1864,1866,,,0,Camp Alvord,OR
4028,3563,1862,1865,,,0,Camp Baker,OR
4077,3612,1862,,,,0,Camp Barlow,OR
4103,3637,1866,1869,,,0,Camp C.F. Smith,OR
4053,3588,1852,,,,0,Camp Castaway,OR
4076,3611,1862,,,,0,Camp Clackamas,OR
4087,3622,1865,,,,0,Camp Colfax,OR
4088,3622,1867,,,,1,Camp Colfax,OR
4095,3629,1865,1866,,,0,Camp Currey,OR
4094,3628,1864,,,,0,Camp Dahlgren,OR
4107,3641,1860,,,,0,Camp Day,OR
4055,3590,1855,,,,0,Camp Elliff,OR
4037,3572,1854,1856,,,0,Camp Galice,OR
4092,3626,1864,,,,0,Camp Gibbs,OR
4041,3576,1856,,,,0,Camp Gordon,OR
4102,3636,1864,,,,0,Camp Henderson,OR
4090,3624,1864,,,,0,Camp Lincoln,OR
4089,3623,1865,1868,,,0,Camp Logan,OR
4093,3627,1864,,,,0,Camp Maury,OR
4084,3619,1865,,,,0,Camp McDowell,OR
4078,3613,1898,,,,0,Camp McKinley,OR
4099,3633,1860,,,,0,Camp Owyhee,OR
4091,3625,1865,1866,,,0,Camp Polk,OR
4082,3617,1859,,,,0,Camp Randolph,OR
4045,3580,1856,,,,0,Camp Rogue River,OR
4072,3607,1864,1865,,,0,Camp Russell,OR
4034,3569,1855,1856,,,0,Camp Spencer,OR
4096,3630,1860,,,,0,Camp Union,OR
4097,3631,1865,1866,,,0,Camp Wright,OR
4048,3583,1856,1857,,,0,Camp at Big Bend,OR
4042,3577,1856,,,,0,Camp on Chetco River,OR
4069,3604,1942,1944,,,0,Cape Meares Radar Station,OR
4061,3596,1942,1945,,,0,Cape Perpetua Radar Station,OR
4052,3587,1942,1944,,,0,Charleston Camp,OR
4071,3606,1942,1944,,,0,Corvallis Camp,OR
4068,3603,1855,,,,0,Elbridge Trask's Fort,OR
4032,3567,1855,,,,0,Fort (David) Birdseye,OR
4035,3570,1855,,,,0,Fort (George) Briggs,OR
4040,3575,1855,1856,,,0,Fort (William Henry) Smith,OR
4049,3584,1855,,,,0,Fort (William) Rowland,OR
4039,3574,1855,,,,0,Fort Bailey,OR
4081,3616,1845,1846,,,0,Fort Deposit,OR
4101,3635,1850,,,,0,Fort Dobie,OR
4054,3589,1855,,,,0,Fort Flournoy,OR
4098,3632,1867,1880,,,0,Fort Harney,OR
4036,3571,1855,,,,0,Fort Hayes,OR
4056,3591,1855,1856,,,0,Fort Kellogg,OR
4050,3585,1855,,,,0,Fort Kitchen,OR
4106,3640,1863,1890,,,0,Fort Klamath,OR
4066,3601,1863,,,,0,Fort Lafayette,OR
4047,3582,1856,,,,0,Fort Lamerick,OR
4031,3566,1853,1856,,,0,Fort Lane,OR
4038,3573,1855,1856,,,0,Fort Leland,OR
4085,3620,1877,,,,0,Fort Lloyd,OR
4044,3579,1855,1856,,,0,Fort Miner,OR
4057,3592,1855,1856,,,0,Fort Sawyers,OR
4030,3565,1853,,,,0,Fort Table Rock,OR
4059,3594,1856,1862,,,0,Fort Umpqua (2),OR
4033,3568,1855,1856,,,0,Fort Vannoy,OR
4074,3609,1812,1814,,,0,Fort Wallace,OR
4079,3614,1834,1848,,,0,Fort William,OR
4060,3595,1942,1944,,,0,Glenada Camp,OR
4046,3581,1942,1944,,,0,Gold Beach Camp,OR
4080,3615,1849,,,,0,Government Camp,OR
4070,3605,1942,1944,,,0,Nehalem Camp,OR
4063,3598,1942,1944,,,0,Newport Camp,OR
4105,3639,1866,1867,,,0,Old Camp Warner,OR
4058,3593,1942,1944,,,0,Reedsport Camp,OR
4073,3608,1942,1944,,,0,Salem Camp,OR
4064,3599,1942,1944,,,0,Siletz Bay Radar Station,OR
4065,3600,1858,1866,,,0,Siletz Blockhouse,OR
4100,3634,1850,,,,0,Visher Creek Fort,OR
4075,3610,1813,,,,0,William Henry's House,OR
4067,3602,1942,1944,,,0,Woods Camp,OR
4062,3597,1942,1944,,,0,Yachats Camp,OR
2144,1818,1760,,,,0,Adam Deshler's Fort,PA
2153,1827,1756,1758,,,0,Adam Dietz' Blockhouse,PA
2189,1862,1756,,,,0,Adam Harper's Blockhouse,PA
2190,1863,1755,1758,,,0,Adam Reed's Blockhouse,PA
2258,1931,1748,1762,,,0,Association Battery,PA
4110,3644,1943,1944,,,0,"Baker Island National Wildlife Refuge
)",PA
2197,1870,1755,,,,0,Benjamin Spycker's Stockade,PA
2193,1866,1756,,,,0,Bethel Moravian Church Fort,PA
2147,1821,1755,1758,,,0,Bethlehem Stockade,PA
2167,1841,1788,1793,,,0,Big Beaver Blockhouse,PA
2106,1784,1777,1779,,,0,Bosley's Fort,PA
2238,1911,1758,,,,0,Breastwork Hill,PA
2158,1832,1756,,,,0,Brink's Fort,PA
2248,1921,1814,,,,0,Camp Bloomfield,PA
2180,1853,1898,,,,0,Camp Conewago,PA
2146,1820,1917,1919,,,0,Camp Crane,PA
2195,1868,1885,1932,,,0,Camp Daniel H. Hastings,PA
2249,1922,1814,,,,0,Camp Gaines,PA
2181,1854,1898,1899,,,0,Camp George G. Meade,PA
2170,1844,1792,1793,,,0,Camp Legionville,PA
2233,1906,1863,,,,0,Camp Letterman,PA
